date,mxn_usd_spot,mxn_fwd_1m,min_max_spread,bid_ask_spread,mxn_interbank_1m,mxn_sov_10y,usa_libor_1m,usa_sov_10y,vix,oil_prices,eur_usd_spot
10/6/2003,11.3023,455,0.115,0.0165,5.45,#N/A N/A,1.12,4.1695,19.51,30.47,1.171
10/7/2003,11.245,465.5,0.1267,0.006,5.65,#N/A N/A,1.12,4.2573,19.41,30.41,1.1761
10/8/2003,11.3,457.5,0.1345,0.01,5.885,#N/A N/A,1.12,4.2357,19.18,29.81,1.1812
10/9/2003,11.2355,462.5,0.101,0.003,5.8375,#N/A N/A,1.12,4.2906,18.82,31.01,1.1748
10/10/2003,11.1783,472.5,0.1075,0.0085,5.7387,#N/A N/A,1.12,4.269,18.45,31.97,1.1798
10/13/2003,11.2208,473,0.116,0.0136,5.68,#N/A N/A,1.12,4.2513,17.55,31.95,1.1705
10/14/2003,11.2098,465,0.0888,0.0195,5.825,#N/A N/A,1.12,4.3439,17.37,31.82,1.1723
10/15/2003,11.2085,457.5,0.0618,0.007,5.845,#N/A N/A,1.12,4.3974,17.69,31.77,1.1635
10/16/2003,11.287,472.5,0.1359,0.006,5.88,#N/A N/A,1.12,4.4593,17.19,31.54,1.1587
10/17/2003,11.2233,457.5,0.1318,0.0095,5.885,#N/A N/A,1.12,4.3876,17.62,30.68,1.1679
10/20/2003,11.1213,457.5,0.134,0.0085,5.85,#N/A N/A,1.12,4.3817,17.04,30.35,1.1635
